away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder @ Dallas Mavericks,212.1,134.0,111.8,245.8,100.7,1000,944,94.4,243.7,19.9,210.3,218.1,230.0,257.2,270.6,275.3,MAYBE,MULTI_FLAG,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🎲 Dallas Mavericks high variance (±13.1)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],195.0,False,232.1
Phoenix Suns,Utah Jazz,Phoenix Suns @ Utah Jazz,215.2,141.8,131.6,273.4,100.4,1000,993,99.3,269.5,20.8,231.8,242.0,256.2,285.2,295.6,301.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],117.4,113.7,114.0,121.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],272.0,True,235.2
Denver Nuggets,Minnesota Timberwolves,Denver Nuggets @ Minnesota Timberwolves,223.39999999999998,139.1,136.4,275.5,99.9,1000,997,99.7,272.4,16.0,243.7,250.1,262.4,283.6,292.2,297.3,STRONG_YES,ELITE_CLEAN,0,True,[],124.3,114.3,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],241.0,True,243.39999999999998
Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies @ Golden State Warriors,208.1,126.2,135.0,261.2,100.7,1000,996,99.6,258.9,18.9,225.1,234.1,247.2,272.0,283.1,288.0,STRONG_YES,ELITE_CLEAN,0,True,[],111.2,115.8,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],249.0,True,228.1
Toronto Raptors,San Antonio Spurs,Toronto Raptors @ San Antonio Spurs,218.7,133.2,134.8,267.9,100.0,1000,995,99.5,265.7,16.2,238.6,245.0,255.1,276.4,286.8,292.3,STRONG_YES,ELITE_CLEAN,0,True,[],119.4,112.5,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],224.0,True,238.7
Minnesota Timberwolves,Charlotte Hornets,Minnesota Timberwolves @ Charlotte Hornets,215.8,141.6,132.8,274.4,100.0,1000,997,99.7,270.8,17.3,241.0,248.3,260.0,282.5,293.6,297.8,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],227.0,True,235.8
Houston Rockets,Boston Celtics,Houston Rockets @ Boston Celtics,216.89999999999998,137.1,132.3,269.5,97.0,1000,992,99.2,266.6,19.2,234.5,241.3,254.0,280.4,291.4,296.5,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 BOTH teams slow pace (96.4 & 95.9)', '🎲 Boston Celtics high variance (±12.3)']",124.2,112.9,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': True, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,236.89999999999998
Dallas Mavericks,Detroit Pistons,Dallas Mavericks @ Detroit Pistons,209.1,117.6,134.4,252.0,101.2,1000,986,98.6,249.5,18.6,218.4,225.8,235.9,262.2,272.9,279.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],105.3,111.1,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,229.1
Dallas Mavericks,Detroit Pistons,Dallas Mavericks @ Detroit Pistons,209.1,117.6,134.4,252.0,101.2,1000,983,98.3,248.6,19.0,217.6,223.9,235.2,260.9,273.1,280.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],105.3,111.1,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,229.1
Houston Rockets,Boston Celtics,Houston Rockets @ Boston Celtics,216.89999999999998,137.1,132.3,269.5,97.0,1000,993,99.3,265.5,19.2,232.5,239.1,252.6,279.0,290.8,296.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 BOTH teams slow pace (96.4 & 95.9)', '🎲 Boston Celtics high variance (±12.3)']",124.2,112.9,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': True, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],229.0,True,236.89999999999998
Sacramento Kings,Milwaukee Bucks,Sacramento Kings @ Milwaukee Bucks,208.8,129.5,141.7,271.2,100.7,1000,998,99.8,268.2,18.1,236.9,245.0,255.9,281.0,291.4,296.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],109.9,121.0,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],268.0,True,228.8
Golden State Warriors,Indiana Pacers,Golden State Warriors @ Indiana Pacers,206.3,137.0,124.7,261.7,100.9,1000,997,99.7,258.2,18.5,227.3,233.9,245.7,271.4,282.2,287.3,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,226.3
Golden State Warriors,Indiana Pacers,Golden State Warriors @ Indiana Pacers,206.3,137.0,124.7,261.7,100.9,1000,995,99.5,258.6,19.2,225.6,233.6,245.9,271.6,283.4,289.2,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],223.0,True,226.3
Minnesota Timberwolves,Charlotte Hornets,Minnesota Timberwolves @ Charlotte Hornets,215.8,141.6,132.8,274.4,100.0,1000,1000,100.0,271.9,16.9,242.1,250.0,261.1,284.1,293.8,297.8,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],227.0,True,235.8
Sacramento Kings,Milwaukee Bucks,Sacramento Kings @ Milwaukee Bucks,208.8,129.5,141.7,271.2,100.7,1000,1000,100.0,267.9,18.3,234.8,244.1,256.2,281.0,290.6,295.5,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],109.9,121.0,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],268.0,True,228.8
Orlando Magic,Washington Wizards,Orlando Magic @ Washington Wizards,211.2,147.1,127.4,274.5,100.8,1000,1000,100.0,270.5,17.7,238.4,246.5,258.8,283.2,291.7,296.2,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,231.2
Orlando Magic,Washington Wizards,Orlando Magic @ Washington Wizards,211.2,147.1,127.4,274.5,100.8,1000,1000,100.0,270.1,16.3,240.4,248.6,259.7,281.0,290.5,295.4,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],219.0,True,231.2
Los Angeles Lakers,Milwaukee Bucks,Los Angeles Lakers @ Milwaukee Bucks,213.8,137.2,133.3,270.6,100.1,1000,997,99.7,266.9,18.9,233.8,241.2,254.2,280.2,291.1,295.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],117.1,114.4,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,True,233.8
Toronto Raptors,Indiana Pacers,Toronto Raptors @ Indiana Pacers,210.9,143.1,123.6,266.7,101.0,1000,993,99.3,263.4,18.4,232.6,239.0,251.5,276.7,286.5,292.8,STRONG_YES,ELITE_CLEAN,0,True,[],119.4,112.5,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],240.0,True,230.9
Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder @ Charlotte Hornets,218.8,143.9,121.9,265.8,99.4,1000,991,99.1,262.1,17.5,231.9,238.7,250.6,275.4,284.2,289.0,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],120.7,104.0,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],205.0,False,238.8
Memphis Grizzlies,Cleveland Cavaliers,Memphis Grizzlies @ Cleveland Cavaliers,211.1,125.5,137.8,263.2,101.0,1000,994,99.4,260.3,18.6,228.3,234.7,247.9,273.9,283.7,288.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],111.2,115.8,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,231.1
Denver Nuggets,Minnesota Timberwolves,Denver Nuggets @ Minnesota Timberwolves,223.39999999999998,139.1,136.4,275.5,99.9,1000,995,99.5,271.9,16.2,243.4,251.4,261.5,283.4,292.2,297.4,STRONG_YES,ELITE_CLEAN,0,True,[],124.3,114.3,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],235.0,True,243.39999999999998
Toronto Raptors,Indiana Pacers,Toronto Raptors @ Indiana Pacers,210.9,143.1,123.6,266.7,101.0,1000,997,99.7,263.3,18.2,232.7,238.5,250.4,276.5,285.1,290.6,STRONG_YES,ELITE_CLEAN,0,True,[],119.4,112.5,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],240.0,True,230.9
Memphis Grizzlies,Cleveland Cavaliers,Memphis Grizzlies @ Cleveland Cavaliers,211.1,125.5,137.8,263.2,101.0,1000,991,99.1,259.4,19.0,226.2,234.9,246.9,272.4,283.3,289.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],111.2,115.8,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],208.0,False,231.1
Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder @ Charlotte Hornets,218.8,143.9,121.9,265.8,99.4,1000,986,98.6,262.2,18.1,230.4,238.2,250.9,275.1,284.9,289.6,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],120.7,104.0,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],205.0,False,238.8
Denver Nuggets,Minnesota Timberwolves,Denver Nuggets @ Minnesota Timberwolves,223.39999999999998,139.1,136.4,275.5,99.9,1000,997,99.7,272.4,16.6,242.9,251.3,262.3,283.3,294.1,299.1,STRONG_YES,ELITE_CLEAN,0,True,[],124.3,114.3,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],235.0,True,243.39999999999998
Los Angeles Lakers,Milwaukee Bucks,Los Angeles Lakers @ Milwaukee Bucks,213.8,137.2,133.3,270.6,100.1,1000,995,99.5,266.4,19.6,231.0,241.3,253.4,281.4,290.9,296.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],117.1,114.4,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,True,233.8
Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies @ Dallas Mavericks,201.8,124.2,125.1,249.3,101.4,1000,990,99.0,246.1,19.2,214.8,221.4,232.8,259.2,271.0,278.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['⚠️ Both teams mediocre offense (111.2 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)']",111.2,115.8,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],198.0,False,221.8
Detroit Pistons,Milwaukee Bucks,Detroit Pistons @ Milwaukee Bucks,216.1,138.8,130.0,268.7,100.3,1000,995,99.5,265.3,18.0,235.3,241.5,253.7,277.2,289.5,295.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],118.2,111.3,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],245.0,True,236.1
Washington Wizards,Chicago Bulls,Washington Wizards @ Chicago Bulls,214.2,131.3,149.3,280.7,102.3,1000,1000,100.0,275.5,16.8,246.5,252.5,265.0,287.6,296.3,300.6,STRONG_YES,ELITE_CLEAN,0,True,[],109.0,124.7,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],241.0,True,234.2
Atlanta Hawks,New Orleans Pelicans,Atlanta Hawks @ New Orleans Pelicans,207.89999999999998,141.2,127.3,268.5,100.1,1000,998,99.8,266.2,18.4,233.3,242.1,253.9,279.1,290.0,294.8,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,113.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],213.0,True,227.89999999999998
New York Knicks,Orlando Magic,New York Knicks @ Orlando Magic,218.6,137.0,137.4,274.3,99.8,1000,996,99.6,271.1,18.2,240.1,247.6,259.3,284.2,293.7,300.3,STRONG_YES,ELITE_CLEAN,0,True,[],120.7,115.5,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],254.0,True,238.6
Los Angeles Clippers,Charlotte Hornets,Los Angeles Clippers @ Charlotte Hornets,208.0,134.8,138.8,273.6,98.4,1000,998,99.8,269.3,19.6,235.3,242.7,256.1,283.9,294.2,299.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,116.4,120.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],247.0,True,228.0
Washington Wizards,Chicago Bulls,Washington Wizards @ Chicago Bulls,214.2,131.3,149.3,280.7,102.3,1000,1000,100.0,275.7,16.5,243.9,253.4,265.8,287.9,295.5,300.5,STRONG_YES,ELITE_CLEAN,0,True,[],109.0,124.7,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],241.0,True,234.2
Detroit Pistons,Milwaukee Bucks,Detroit Pistons @ Milwaukee Bucks,216.1,138.8,130.0,268.7,100.3,1000,995,99.5,265.6,19.6,232.7,239.7,252.2,279.7,291.4,297.6,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],118.2,111.3,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],245.0,True,236.1
Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies @ Dallas Mavericks,201.8,124.2,125.1,249.3,101.4,1000,996,99.6,246.5,19.1,215.7,221.7,233.2,260.1,271.8,277.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['⚠️ Both teams mediocre offense (111.2 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)']",111.2,115.8,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],198.0,False,221.8
Atlanta Hawks,New Orleans Pelicans,Atlanta Hawks @ New Orleans Pelicans,207.89999999999998,141.2,127.3,268.5,100.1,1000,1000,100.0,266.0,18.6,234.2,240.3,252.7,279.7,290.4,295.2,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,113.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],213.0,True,227.89999999999998
Los Angeles Clippers,Charlotte Hornets,Los Angeles Clippers @ Charlotte Hornets,208.0,134.8,138.8,273.6,98.4,1000,999,99.9,270.8,18.8,239.3,246.3,257.4,284.2,296.0,300.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,116.4,120.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],247.0,True,228.0
Sacramento Kings,Denver Nuggets,Sacramento Kings @ Denver Nuggets,216.1,125.0,152.3,277.3,100.3,1000,1000,100.0,272.0,15.4,243.6,250.5,262.2,282.6,290.5,294.6,STRONG_YES,ELITE_CLEAN,0,True,[],109.9,121.0,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],251.0,True,236.1
Sacramento Kings,Denver Nuggets,Sacramento Kings @ Denver Nuggets,216.1,125.0,152.3,277.3,100.3,1000,999,99.9,272.4,15.9,244.8,251.0,262.4,283.3,291.9,296.5,STRONG_YES,ELITE_CLEAN,0,True,[],109.9,121.0,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],251.0,True,236.1
New York Knicks,Orlando Magic,New York Knicks @ Orlando Magic,218.6,137.0,137.4,274.3,99.8,1000,998,99.8,271.0,17.7,243.3,248.5,258.8,283.4,294.2,300.5,STRONG_YES,ELITE_CLEAN,0,True,[],120.7,115.5,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],254.0,True,238.6
Portland Trail Blazers,Miami Heat,Portland Trail Blazers @ Miami Heat,223.2,132.1,143.8,275.9,103.1,1000,993,99.3,271.9,18.6,238.4,246.1,259.4,286.0,295.4,300.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.2,118.2,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,243.2
Chicago Bulls,Cleveland Cavaliers,Chicago Bulls @ Cleveland Cavaliers,220.1,132.1,142.5,274.6,102.0,1000,993,99.3,269.8,18.2,236.7,245.0,258.2,282.9,292.5,296.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],115.9,118.7,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,240.1
Portland Trail Blazers,Miami Heat,Portland Trail Blazers @ Miami Heat,223.2,132.1,143.8,275.9,103.1,1000,994,99.4,272.2,18.2,239.7,247.4,259.6,285.2,294.1,301.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.2,118.2,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],267.0,True,243.2
Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,208.89999999999998,137.4,129.4,266.8,98.3,1000,995,99.5,263.8,18.9,231.0,239.4,251.3,277.5,288.0,293.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",117.4,113.7,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],217.0,True,228.89999999999998
Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,214.3,122.2,150.4,272.6,100.2,1000,998,99.8,267.7,16.7,239.2,246.4,257.3,279.5,288.9,294.9,STRONG_YES,ELITE_CLEAN,0,True,[],107.5,119.5,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],217.0,True,234.3
New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans @ San Antonio Spurs,208.89999999999998,122.8,145.4,268.1,99.4,1000,999,99.9,264.7,17.8,234.8,241.8,252.9,277.5,287.6,293.6,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],110.9,122.3,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],245.0,True,228.89999999999998
