away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks @ Memphis Grizzlies,201.8,122.6,126.7,249.3,101.4,1000,992,99.2,246.2,19.0,215.3,221.9,233.5,259.2,271.5,277.1,MAYBE,MULTI_FLAG_HIGH,4,True,"['⚠️ Both teams mediocre offense (105.3 vs 111.2)', '🎲 Dallas Mavericks high variance (±13.1)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)', '🚗🛡️ Road team good defense (111.1 DRtg)']",105.3,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],222.0,True,221.8
Charlotte Hornets,Miami Heat,Charlotte Hornets @ Miami Heat,220.10000000000002,130.9,145.1,276.0,102.0,1000,996,99.6,271.7,18.4,240.1,247.5,259.9,285.6,294.6,299.9,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (6.4 difference)']",116.4,120.7,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],234.0,True,240.10000000000002
Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks @ Memphis Grizzlies,201.8,122.6,126.7,249.3,101.4,1000,987,98.7,246.8,19.4,214.6,222.4,234.5,259.7,271.2,277.1,MAYBE,MULTI_FLAG_HIGH,4,True,"['⚠️ Both teams mediocre offense (105.3 vs 111.2)', '🎲 Dallas Mavericks high variance (±13.1)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)', '🚗🛡️ Road team good defense (111.1 DRtg)']",105.3,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],222.0,True,221.8
Houston Rockets,San Antonio Spurs,Houston Rockets @ San Antonio Spurs,220.6,136.1,132.9,269.0,98.3,1000,993,99.3,266.1,16.2,238.6,244.4,255.4,277.3,286.7,291.4,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Houston Rockets slow pace (96.4)', '🛡️🛡️ BOTH teams good defense (112.9 & 112.3 DRtg)', '🐢🐢 Both teams below avg pace (96.4 & 99.2)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,118.4,112.3,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],231.0,True,240.6
Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,212.89999999999998,133.5,134.4,267.9,98.3,1000,998,99.8,265.5,18.8,234.0,241.1,252.5,279.0,288.8,296.5,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.9 difference)', '🐢🐢 Both teams below avg pace (95.9 & 99.8)']",119.5,114.7,117.8,114.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],233.0,True,232.89999999999998
Oklahoma City Thunder,Sacramento Kings,Oklahoma City Thunder @ Sacramento Kings,214.89999999999998,145.6,116.3,261.9,100.4,1000,994,99.4,258.0,16.8,228.2,236.6,247.0,270.3,278.8,283.7,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",120.7,104.0,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,234.89999999999998
Golden State Warriors,Denver Nuggets,Golden State Warriors @ Denver Nuggets,219.6,129.7,142.5,272.3,99.9,1000,998,99.8,270.1,17.1,240.2,246.4,258.6,282.4,291.8,297.0,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],233.0,True,239.6
Utah Jazz,Minnesota Timberwolves,Utah Jazz @ Minnesota Timberwolves,217.7,128.9,146.1,275.0,101.0,1000,996,99.6,271.5,20.1,237.3,245.1,257.3,286.6,297.7,303.6,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],234.0,True,237.7
Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers @ Washington Wizards,211.7,146.4,126.1,272.5,101.5,1000,1000,100.0,268.2,17.0,237.6,246.1,257.4,280.2,289.2,294.5,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '📉 Washington Wizards weak offense (ORtg: 109.0)', '🚗🛡️ Road team good defense (112.6 DRtg)']",116.5,112.6,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],263.0,True,231.7
Chicago Bulls,Milwaukee Bucks,Chicago Bulls @ Milwaukee Bucks,217.8,137.6,140.0,277.6,101.4,1000,995,99.5,274.7,17.8,244.7,251.9,262.3,287.2,297.5,302.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Milwaukee Bucks high variance (±12.8)', '🔄 Pace mismatch (3.4 difference)']",115.9,118.7,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,237.8
Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,208.89999999999998,137.4,129.4,266.8,98.3,1000,998,99.8,263.8,18.6,232.5,238.9,251.7,276.4,287.9,294.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.1 & 96.6)']",117.4,113.7,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],231.0,True,228.89999999999998
Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,208.0,141.5,127.1,268.6,99.6,1000,998,99.8,265.1,17.1,234.1,242.0,253.8,278.2,285.6,289.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🎲 Cleveland Cavaliers high variance (±12.8)', '🔄 Pace mismatch (3.9 difference)', '🚗🛡️ Road team good defense (112.6 DRtg)']",116.5,112.6,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],255.0,True,228.0
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,997,99.7,268.2,18.1,236.5,243.9,256.5,280.7,291.2,297.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],238.0,True,236.9
Atlanta Hawks,Orlando Magic,Atlanta Hawks @ Orlando Magic,215.6,132.5,135.5,268.0,100.4,1000,996,99.6,264.4,17.4,235.4,241.5,252.8,276.2,285.5,292.6,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,235.6
Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,208.0,141.5,127.1,268.6,99.6,1000,1000,100.0,264.2,17.1,233.8,240.6,253.1,276.4,285.7,290.0,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🎲 Cleveland Cavaliers high variance (±12.8)', '🔄 Pace mismatch (3.9 difference)', '🚗🛡️ Road team good defense (112.6 DRtg)']",116.5,112.6,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],255.0,True,228.0
Boston Celtics,New York Knicks,Boston Celtics @ New York Knicks,214.89999999999998,134.7,137.6,272.2,98.3,1000,1000,100.0,269.4,18.1,238.1,244.3,257.9,282.1,293.2,298.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.8 difference)', '🐢🐢 Both teams below avg pace (95.9 & 99.7)']",119.5,114.7,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],200.0,False,234.89999999999998
Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves @ Los Angeles Lakers,216.89999999999998,134.7,134.1,268.8,100.4,1000,993,99.3,265.9,17.8,234.9,242.0,254.8,277.5,289.0,294.7,MAYBE,FLAG_CAUTION,1,True,['🚗🛡️ Road team good defense (112.8 DRtg)'],118.1,112.8,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.89999999999998
Washington Wizards,Dallas Mavericks,Washington Wizards @ Dallas Mavericks,202.4,122.3,135.2,257.6,101.8,1000,996,99.6,255.5,19.7,221.6,230.0,242.2,269.0,279.6,286.3,MAYBE,MULTI_FLAG_HIGH,4,True,"['⚠️ Both teams mediocre offense (109.0 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)', '📉 Washington Wizards weak offense (ORtg: 109.0)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",109.0,124.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,222.4
Miami Heat,Memphis Grizzlies,Miami Heat @ Memphis Grizzlies,216.2,137.8,128.4,266.1,102.7,1000,989,98.9,263.0,19.1,229.1,237.8,250.6,276.8,287.5,292.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (4.6 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],260.0,True,236.2
Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,210.39999999999998,138.8,136.5,275.3,101.4,1000,998,99.8,271.2,19.6,238.6,246.7,257.4,286.1,296.4,302.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Utah Jazz high variance (±17.1)', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",114.0,121.2,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,230.39999999999998
Detroit Pistons,Houston Rockets,Detroit Pistons @ Houston Rockets,221.89999999999998,130.9,138.1,269.1,98.8,1000,989,98.9,266.2,18.0,236.0,242.6,254.5,278.5,288.9,294.2,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Houston Rockets slow pace (96.4)', '🛡️🛡️ BOTH teams good defense (111.3 & 112.9 DRtg)', '🔄 Pace mismatch (4.2 difference)', '🚗🛡️ Road team good defense (111.3 DRtg)']",118.2,111.3,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],226.0,True,241.89999999999998
Detroit Pistons,Houston Rockets,Detroit Pistons @ Houston Rockets,221.89999999999998,130.9,138.1,269.1,98.8,1000,990,99.0,265.9,17.8,235.4,242.8,254.1,279.1,288.7,294.1,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Houston Rockets slow pace (96.4)', '🛡️🛡️ BOTH teams good defense (111.3 & 112.9 DRtg)', '🔄 Pace mismatch (4.2 difference)', '🚗🛡️ Road team good defense (111.3 DRtg)']",118.2,111.3,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],226.0,True,241.89999999999998
Boston Celtics,New York Knicks,Boston Celtics @ New York Knicks,214.89999999999998,134.7,137.6,272.2,98.3,1000,996,99.6,269.4,18.2,237.7,246.0,257.3,282.0,292.0,298.0,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (3.8 difference)', '🐢🐢 Both teams below avg pace (95.9 & 99.7)']",119.5,114.7,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],200.0,False,234.89999999999998
San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs @ New Orleans Pelicans,208.89999999999998,142.9,125.3,268.1,99.4,1000,1000,100.0,264.5,17.7,234.4,241.3,252.6,276.8,287.3,293.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 New Orleans Pelicans high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,228.89999999999998
Atlanta Hawks,Orlando Magic,Atlanta Hawks @ Orlando Magic,215.6,132.5,135.5,268.0,100.4,1000,997,99.7,264.9,18.2,232.3,239.7,253.3,278.1,287.8,293.0,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,235.6
Miami Heat,Memphis Grizzlies,Miami Heat @ Memphis Grizzlies,216.2,137.8,128.4,266.1,102.7,1000,992,99.2,263.3,18.8,229.7,238.4,250.6,277.4,286.8,292.0,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (4.6 difference)', '🚗🛡️ Road team good defense (111.1 DRtg)']",116.7,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],260.0,True,236.2
Golden State Warriors,Portland Trail Blazers,Golden State Warriors @ Portland Trail Blazers,215.1,135.9,135.0,270.9,101.1,1000,997,99.7,268.2,18.4,236.7,242.9,256.6,281.3,291.0,296.5,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],258.0,True,235.1
Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves @ Los Angeles Lakers,216.89999999999998,134.7,134.1,268.8,100.4,1000,993,99.3,265.8,18.0,234.7,242.2,254.5,279.0,289.5,294.1,MAYBE,FLAG_CAUTION,1,True,['🚗🛡️ Road team good defense (112.8 DRtg)'],118.1,112.8,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.89999999999998
Golden State Warriors,Portland Trail Blazers,Golden State Warriors @ Portland Trail Blazers,215.1,135.9,135.0,270.9,101.1,1000,997,99.7,268.3,18.2,236.7,244.5,255.5,281.7,291.3,296.7,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],258.0,True,235.1
San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs @ New Orleans Pelicans,208.89999999999998,142.9,125.3,268.1,99.4,1000,995,99.5,265.1,18.7,232.8,242.4,252.8,278.8,288.0,294.9,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 New Orleans Pelicans high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.2 & 99.1)', '🚗🛡️ Road team good defense (112.3 DRtg)']",118.4,112.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,228.89999999999998
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,999,99.9,269.1,17.7,238.6,245.3,257.2,282.1,291.6,297.5,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],238.0,True,236.9
Washington Wizards,Dallas Mavericks,Washington Wizards @ Dallas Mavericks,202.4,122.3,135.2,257.6,101.8,1000,999,99.9,254.5,19.9,221.1,227.5,240.6,268.6,279.0,285.2,MAYBE,MULTI_FLAG_HIGH,4,True,"['⚠️ Both teams mediocre offense (109.0 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)', '📉 Washington Wizards weak offense (ORtg: 109.0)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",109.0,124.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,222.4
Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,208.89999999999998,137.4,129.4,266.8,98.3,1000,1000,100.0,264.6,19.2,232.5,239.2,252.0,277.7,290.8,296.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.1 & 96.6)']",117.4,113.7,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],231.0,True,228.89999999999998
Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,210.39999999999998,138.8,136.5,275.3,101.4,1000,997,99.7,271.8,19.8,236.9,245.1,258.8,286.2,296.3,302.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Utah Jazz high variance (±17.1)', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",114.0,121.2,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,230.39999999999998
Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,223.1,146.6,135.0,281.6,100.5,1000,1000,100.0,277.6,16.4,249.0,255.1,267.0,289.5,298.2,303.2,MAYBE,FLAG_CAUTION,1,True,['🔄 Pace mismatch (3.1 difference)'],124.3,114.3,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],216.0,False,243.1
New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,202.39999999999998,129.7,139.1,268.8,98.3,1000,998,99.8,264.9,19.8,230.6,237.5,252.7,278.3,289.5,295.8,MAYBE,MULTI_FLAG_HIGH,4,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 New Orleans Pelicans high variance (±13.0)', '🎲 Los Angeles Clippers high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.1 & 96.6)']",110.9,122.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,222.39999999999998
Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers @ Memphis Grizzlies,209.6,135.3,129.4,264.7,100.5,1000,998,99.8,262.7,18.8,232.2,238.0,249.8,276.7,287.7,292.6,STRONG_YES,ELITE_CLEAN,0,True,[],117.1,114.4,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,229.6
New York Knicks,Chicago Bulls,New York Knicks @ Chicago Bulls,221.6,144.1,137.1,281.2,101.3,1000,996,99.6,276.1,18.1,245.1,253.1,264.1,289.7,298.2,303.9,MAYBE,FLAG_CAUTION,1,True,['🔄 Pace mismatch (3.7 difference)'],120.7,115.5,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],260.0,True,241.6
